,body,character,glider,tire,Speed Ground,Speed Water,Speed Air,Speed Anti-Gravity,Acceleration,Weight,Handling Ground,Handling Water,Handling Air,Handling Anti-Gravity,Traction,MiniTurbo,Invincibility
16107,18,16,3,8,4.75,5.25,4.75,3.75,2.5,4.75,2.5,2.75,1.75,1.5,2.75,2.75,3.0
16108,18,16,3,9,4.75,5.25,4.75,3.75,2.5,4.75,2.5,2.75,1.75,1.5,2.75,2.75,2.75
16109,18,16,3,10,4.0,5.0,4.75,4.0,3.75,3.75,2.75,3.0,2.25,2.25,3.0,3.75,2.25
16110,18,16,3,11,4.5,5.5,4.5,4.0,3.25,4.5,2.25,2.5,2.25,1.75,3.75,3.0,3.25
16111,18,16,3,12,4.5,5.5,4.5,4.0,3.25,4.5,2.25,2.5,2.25,1.75,3.75,3.0,3.0
16112,18,16,3,13,4.0,4.75,5.25,3.75,3.5,4.0,2.5,2.5,2.5,1.75,3.75,3.75,2.5
16113,18,16,3,14,4.0,4.75,5.25,3.75,3.5,4.0,2.5,2.5,2.5,1.75,3.75,3.75,3.0
16114,18,16,4,1,4.0,5.25,4.75,4.0,3.75,4.0,2.75,3.0,2.75,2.0,3.5,3.75,2.25
16115,18,16,4,2,4.0,5.25,4.75,4.0,3.75,4.0,2.75,3.0,2.75,2.0,3.5,3.75,2.5
16116,18,16,4,3,4.0,5.0,4.25,4.0,3.25,4.5,2.0,2.5,2.25,1.25,4.0,3.5,2.75
16117,18,16,4,4,4.0,5.0,4.25,4.0,3.25,4.5,2.0,2.5,2.25,1.25,4.0,3.5,2.5
16118,18,16,4,5,3.5,5.25,4.75,3.5,4.25,3.5,3.0,3.25,3.0,2.25,3.25,4.25,1.5
16119,18,16,4,6,4.25,5.0,4.5,4.5,3.25,4.0,3.0,3.25,3.0,2.0,2.5,3.5,2.5
16120,18,16,4,7,4.5,4.5,4.0,4.5,3.0,4.25,2.5,2.25,2.25,1.75,2.25,3.0,2.5
16121,18,16,4,8,4.5,5.25,4.5,3.75,2.75,4.5,2.5,2.75,2.0,1.5,2.75,3.0,2.75
16122,18,16,4,9,4.5,5.25,4.5,3.75,2.75,4.5,2.5,2.75,2.0,1.5,2.75,3.0,2.5
16123,18,16,4,10,3.75,5.0,4.5,4.0,4.0,3.5,2.75,3.0,2.5,2.25,3.0,4.0,2.0
16124,18,16,4,11,4.25,5.5,4.25,4.0,3.5,4.25,2.25,2.5,2.5,1.75,3.75,3.25,3.0
16125,18,16,4,12,4.25,5.5,4.25,4.0,3.5,4.25,2.25,2.5,2.5,1.75,3.75,3.25,2.75
16126,18,16,4,13,3.75,4.75,5.0,3.75,3.75,3.75,2.5,2.5,2.75,1.75,3.75,4.0,2.25
16127,18,16,4,14,3.75,4.75,5.0,3.75,3.75,3.75,2.5,2.5,2.75,1.75,3.75,4.0,2.75
16128,19,1,1,1,2.75,2.5,3.0,2.25,3.5,2.0,5.0,4.5,4.75,5.0,3.5,4.25,4.5
16129,19,1,1,2,2.75,2.5,3.0,2.25,3.5,2.0,5.0,4.5,4.75,5.0,3.5,4.25,4.75
16130,19,1,1,3,2.75,2.25,2.5,2.25,3.0,2.5,4.25,4.0,4.25,4.25,4.0,4.0,5.0
16131,19,1,1,4,2.75,2.25,2.5,2.25,3.0,2.5,4.25,4.0,4.25,4.25,4.0,4.0,4.75
16132,19,1,1,5,2.25,2.5,3.0,1.75,4.0,1.5,5.25,4.75,5.0,5.25,3.25,4.75,3.75
16133,19,1,1,6,3.0,2.25,2.75,2.75,3.0,2.0,5.25,4.75,5.0,5.0,2.5,4.0,4.75
16134,19,1,1,7,3.25,1.75,2.25,2.75,2.75,2.25,4.75,3.75,4.25,4.75,2.25,3.5,4.75
16135,19,1,1,8,3.25,2.5,2.75,2.0,2.5,2.5,4.75,4.25,4.0,4.5,2.75,3.5,5.0
16136,19,1,1,9,3.25,2.5,2.75,2.0,2.5,2.5,4.75,4.25,4.0,4.5,2.75,3.5,4.75
16137,19,1,1,10,2.5,2.25,2.75,2.25,3.75,1.5,5.0,4.5,4.5,5.25,3.0,4.5,4.25
16138,19,1,1,11,3.0,2.75,2.5,2.25,3.25,2.25,4.5,4.0,4.5,4.75,3.75,3.75,5.25
16139,19,1,1,12,3.0,2.75,2.5,2.25,3.25,2.25,4.5,4.0,4.5,4.75,3.75,3.75,5.0
16140,19,1,1,13,2.5,2.0,3.25,2.0,3.5,1.75,4.75,4.0,4.75,4.75,3.75,4.5,4.5
16141,19,1,1,14,2.5,2.0,3.25,2.0,3.5,1.75,4.75,4.0,4.75,4.75,3.75,4.5,5.0
16142,19,1,2,1,2.5,2.5,2.75,2.5,3.75,1.75,5.0,4.5,5.0,5.0,3.5,4.5,4.25
16143,19,1,2,2,2.5,2.5,2.75,2.5,3.75,1.75,5.0,4.5,5.0,5.0,3.5,4.5,4.5
16144,19,1,2,3,2.5,2.25,2.25,2.5,3.25,2.25,4.25,4.0,4.5,4.25,4.0,4.25,4.75
16145,19,1,2,4,2.5,2.25,2.25,2.5,3.25,2.25,4.25,4.0,4.5,4.25,4.0,4.25,4.5
16146,19,1,2,5,2.0,2.5,2.75,2.0,4.25,1.25,5.25,4.75,5.25,5.25,3.25,5.0,3.5
16147,19,1,2,6,2.75,2.25,2.5,3.0,3.25,1.75,5.25,4.75,5.25,5.0,2.5,4.25,4.5
16148,19,1,2,7,3.0,1.75,2.0,3.0,3.0,2.0,4.75,3.75,4.5,4.75,2.25,3.75,4.5
16149,19,1,2,8,3.0,2.5,2.5,2.25,2.75,2.25,4.75,4.25,4.25,4.5,2.75,3.75,4.75
16150,19,1,2,9,3.0,2.5,2.5,2.25,2.75,2.25,4.75,4.25,4.25,4.5,2.75,3.75,4.5
16151,19,1,2,10,2.25,2.25,2.5,2.5,4.0,1.25,5.0,4.5,4.75,5.25,3.0,4.75,4.0
16152,19,1,2,11,2.75,2.75,2.25,2.5,3.5,2.0,4.5,4.0,4.75,4.75,3.75,4.0,5.0
16153,19,1,2,12,2.75,2.75,2.25,2.5,3.5,2.0,4.5,4.0,4.75,4.75,3.75,4.0,4.75
16154,19,1,2,13,2.25,2.0,3.0,2.25,3.75,1.5,4.75,4.0,5.0,4.75,3.75,4.75,4.25
16155,19,1,2,14,2.25,2.0,3.0,2.25,3.75,1.5,4.75,4.0,5.0,4.75,3.75,4.75,4.75
16156,19,1,3,1,2.75,2.25,3.0,2.5,3.5,2.25,5.0,4.75,4.75,4.75,3.25,4.25,4.5
16157,19,1,3,2,2.75,2.25,3.0,2.5,3.5,2.25,5.0,4.75,4.75,4.75,3.25,4.25,4.75
16158,19,1,3,3,2.75,2.0,2.5,2.5,3.0,2.75,4.25,4.25,4.25,4.0,3.75,4.0,5.0
16159,19,1,3,4,2.75,2.0,2.5,2.5,3.0,2.75,4.25,4.25,4.25,4.0,3.75,4.0,4.75
16160,19,1,3,5,2.25,2.25,3.0,2.0,4.0,1.75,5.25,5.0,5.0,5.0,3.0,4.75,3.75
16161,19,1,3,6,3.0,2.0,2.75,3.0,3.0,2.25,5.25,5.0,5.0,4.75,2.25,4.0,4.75
16162,19,1,3,7,3.25,1.5,2.25,3.0,2.75,2.5,4.75,4.0,4.25,4.5,2.0,3.5,4.75
16163,19,1,3,8,3.25,2.25,2.75,2.25,2.5,2.75,4.75,4.5,4.0,4.25,2.5,3.5,5.0
16164,19,1,3,9,3.25,2.25,2.75,2.25,2.5,2.75,4.75,4.5,4.0,4.25,2.5,3.5,4.75
16165,19,1,3,10,2.5,2.0,2.75,2.5,3.75,1.75,5.0,4.75,4.5,5.0,2.75,4.5,4.25
16166,19,1,3,11,3.0,2.5,2.5,2.5,3.25,2.5,4.5,4.25,4.5,4.5,3.5,3.75,5.25
16167,19,1,3,12,3.0,2.5,2.5,2.5,3.25,2.5,4.5,4.25,4.5,4.5,3.5,3.75,5.0
16168,19,1,3,13,2.5,1.75,3.25,2.25,3.5,2.0,4.75,4.25,4.75,4.5,3.5,4.5,4.5
16169,19,1,3,14,2.5,1.75,3.25,2.25,3.5,2.0,4.75,4.25,4.75,4.5,3.5,4.5,5.0
16170,19,1,4,1,2.5,2.25,2.75,2.5,3.75,2.0,5.0,4.75,5.0,4.75,3.25,4.5,4.25
16171,19,1,4,2,2.5,2.25,2.75,2.5,3.75,2.0,5.0,4.75,5.0,4.75,3.25,4.5,4.5
16172,19,1,4,3,2.5,2.0,2.25,2.5,3.25,2.5,4.25,4.25,4.5,4.0,3.75,4.25,4.75
16173,19,1,4,4,2.5,2.0,2.25,2.5,3.25,2.5,4.25,4.25,4.5,4.0,3.75,4.25,4.5
16174,19,1,4,5,2.0,2.25,2.75,2.0,4.25,1.5,5.25,5.0,5.25,5.0,3.0,5.0,3.5
16175,19,1,4,6,2.75,2.0,2.5,3.0,3.25,2.0,5.25,5.0,5.25,4.75,2.25,4.25,4.5
16176,19,1,4,7,3.0,1.5,2.0,3.0,3.0,2.25,4.75,4.0,4.5,4.5,2.0,3.75,4.5
16177,19,1,4,8,3.0,2.25,2.5,2.25,2.75,2.5,4.75,4.5,4.25,4.25,2.5,3.75,4.75
16178,19,1,4,9,3.0,2.25,2.5,2.25,2.75,2.5,4.75,4.5,4.25,4.25,2.5,3.75,4.5
16179,19,1,4,10,2.25,2.0,2.5,2.5,4.0,1.5,5.0,4.75,4.75,5.0,2.75,4.75,4.0
16180,19,1,4,11,2.75,2.5,2.25,2.5,3.5,2.25,4.5,4.25,4.75,4.5,3.5,4.0,5.0
16181,19,1,4,12,2.75,2.5,2.25,2.5,3.5,2.25,4.5,4.25,4.75,4.5,3.5,4.0,4.75
16182,19,1,4,13,2.25,1.75,3.0,2.25,3.75,1.75,4.75,4.25,5.0,4.5,3.5,4.75,4.25
16183,19,1,4,14,2.25,1.75,3.0,2.25,3.75,1.75,4.75,4.25,5.0,4.5,3.5,4.75,4.75
16184,19,2,1,1,2.75,2.5,3.0,2.25,3.75,2.0,4.75,4.25,4.5,4.75,3.0,4.25,4.5
16185,19,2,1,2,2.75,2.5,3.0,2.25,3.75,2.0,4.75,4.25,4.5,4.75,3.0,4.25,4.75
16186,19,2,1,3,2.75,2.25,2.5,2.25,3.25,2.5,4.0,3.75,4.0,4.0,3.5,4.0,5.0
16187,19,2,1,4,2.75,2.25,2.5,2.25,3.25,2.5,4.0,3.75,4.0,4.0,3.5,4.0,4.75
16188,19,2,1,5,2.25,2.5,3.0,1.75,4.25,1.5,5.0,4.5,4.75,5.0,2.75,4.75,3.75
16189,19,2,1,6,3.0,2.25,2.75,2.75,3.25,2.0,5.0,4.5,4.75,4.75,2.0,4.0,4.75
16190,19,2,1,7,3.25,1.75,2.25,2.75,3.0,2.25,4.5,3.5,4.0,4.5,1.75,3.5,4.75
16191,19,2,1,8,3.25,2.5,2.75,2.0,2.75,2.5,4.5,4.0,3.75,4.25,2.25,3.5,5.0
16192,19,2,1,9,3.25,2.5,2.75,2.0,2.75,2.5,4.5,4.0,3.75,4.25,2.25,3.5,4.75
16193,19,2,1,10,2.5,2.25,2.75,2.25,4.0,1.5,4.75,4.25,4.25,5.0,2.5,4.5,4.25
16194,19,2,1,11,3.0,2.75,2.5,2.25,3.5,2.25,4.25,3.75,4.25,4.5,3.25,3.75,5.25
16195,19,2,1,12,3.0,2.75,2.5,2.25,3.5,2.25,4.25,3.75,4.25,4.5,3.25,3.75,5.0
16196,19,2,1,13,2.5,2.0,3.25,2.0,3.75,1.75,4.5,3.75,4.5,4.5,3.25,4.5,4.5
16197,19,2,1,14,2.5,2.0,3.25,2.0,3.75,1.75,4.5,3.75,4.5,4.5,3.25,4.5,5.0
16198,19,2,2,1,2.5,2.5,2.75,2.5,4.0,1.75,4.75,4.25,4.75,4.75,3.0,4.5,4.25
16199,19,2,2,2,2.5,2.5,2.75,2.5,4.0,1.75,4.75,4.25,4.75,4.75,3.0,4.5,4.5
16200,19,2,2,3,2.5,2.25,2.25,2.5,3.5,2.25,4.0,3.75,4.25,4.0,3.5,4.25,4.75
16201,19,2,2,4,2.5,2.25,2.25,2.5,3.5,2.25,4.0,3.75,4.25,4.0,3.5,4.25,4.5
16202,19,2,2,5,2.0,2.5,2.75,2.0,4.5,1.25,5.0,4.5,5.0,5.0,2.75,5.0,3.5
16203,19,2,2,6,2.75,2.25,2.5,3.0,3.5,1.75,5.0,4.5,5.0,4.75,2.0,4.25,4.5
16204,19,2,2,7,3.0,1.75,2.0,3.0,3.25,2.0,4.5,3.5,4.25,4.5,1.75,3.75,4.5
16205,19,2,2,8,3.0,2.5,2.5,2.25,3.0,2.25,4.5,4.0,4.0,4.25,2.25,3.75,4.75
16206,19,2,2,9,3.0,2.5,2.5,2.25,3.0,2.25,4.5,4.0,4.0,4.25,2.25,3.75,4.5
16207,19,2,2,10,2.25,2.25,2.5,2.5,4.25,1.25,4.75,4.25,4.5,5.0,2.5,4.75,4.0
16208,19,2,2,11,2.75,2.75,2.25,2.5,3.75,2.0,4.25,3.75,4.5,4.5,3.25,4.0,5.0
16209,19,2,2,12,2.75,2.75,2.25,2.5,3.75,2.0,4.25,3.75,4.5,4.5,3.25,4.0,4.75
16210,19,2,2,13,2.25,2.0,3.0,2.25,4.0,1.5,4.5,3.75,4.75,4.5,3.25,4.75,4.25
16211,19,2,2,14,2.25,2.0,3.0,2.25,4.0,1.5,4.5,3.75,4.75,4.5,3.25,4.75,4.75
16212,19,2,3,1,2.75,2.25,3.0,2.5,3.75,2.25,4.75,4.5,4.5,4.5,2.75,4.25,4.5
16213,19,2,3,2,2.75,2.25,3.0,2.5,3.75,2.25,4.75,4.5,4.5,4.5,2.75,4.25,4.75
16214,19,2,3,3,2.75,2.0,2.5,2.5,3.25,2.75,4.0,4.0,4.0,3.75,3.25,4.0,5.0
16215,19,2,3,4,2.75,2.0,2.5,2.5,3.25,2.75,4.0,4.0,4.0,3.75,3.25,4.0,4.75
16216,19,2,3,5,2.25,2.25,3.0,2.0,4.25,1.75,5.0,4.75,4.75,4.75,2.5,4.75,3.75
16217,19,2,3,6,3.0,2.0,2.75,3.0,3.25,2.25,5.0,4.75,4.75,4.5,1.75,4.0,4.75
16218,19,2,3,7,3.25,1.5,2.25,3.0,3.0,2.5,4.5,3.75,4.0,4.25,1.5,3.5,4.75
16219,19,2,3,8,3.25,2.25,2.75,2.25,2.75,2.75,4.5,4.25,3.75,4.0,2.0,3.5,5.0
16220,19,2,3,9,3.25,2.25,2.75,2.25,2.75,2.75,4.5,4.25,3.75,4.0,2.0,3.5,4.75
16221,19,2,3,10,2.5,2.0,2.75,2.5,4.0,1.75,4.75,4.5,4.25,4.75,2.25,4.5,4.25
16222,19,2,3,11,3.0,2.5,2.5,2.5,3.5,2.5,4.25,4.0,4.25,4.25,3.0,3.75,5.25
16223,19,2,3,12,3.0,2.5,2.5,2.5,3.5,2.5,4.25,4.0,4.25,4.25,3.0,3.75,5.0
16224,19,2,3,13,2.5,1.75,3.25,2.25,3.75,2.0,4.5,4.0,4.5,4.25,3.0,4.5,4.5
16225,19,2,3,14,2.5,1.75,3.25,2.25,3.75,2.0,4.5,4.0,4.5,4.25,3.0,4.5,5.0
16226,19,2,4,1,2.5,2.25,2.75,2.5,4.0,2.0,4.75,4.5,4.75,4.5,2.75,4.5,4.25
16227,19,2,4,2,2.5,2.25,2.75,2.5,4.0,2.0,4.75,4.5,4.75,4.5,2.75,4.5,4.5
16228,19,2,4,3,2.5,2.0,2.25,2.5,3.5,2.5,4.0,4.0,4.25,3.75,3.25,4.25,4.75
16229,19,2,4,4,2.5,2.0,2.25,2.5,3.5,2.5,4.0,4.0,4.25,3.75,3.25,4.25,4.5
16230,19,2,4,5,2.0,2.25,2.75,2.0,4.5,1.5,5.0,4.75,5.0,4.75,2.5,5.0,3.5
16231,19,2,4,6,2.75,2.0,2.5,3.0,3.5,2.0,5.0,4.75,5.0,4.5,1.75,4.25,4.5
16232,19,2,4,7,3.0,1.5,2.0,3.0,3.25,2.25,4.5,3.75,4.25,4.25,1.5,3.75,4.5
16233,19,2,4,8,3.0,2.25,2.5,2.25,3.0,2.5,4.5,4.25,4.0,4.0,2.0,3.75,4.75
16234,19,2,4,9,3.0,2.25,2.5,2.25,3.0,2.5,4.5,4.25,4.0,4.0,2.0,3.75,4.5
16235,19,2,4,10,2.25,2.0,2.5,2.5,4.25,1.5,4.75,4.5,4.5,4.75,2.25,4.75,4.0
16236,19,2,4,11,2.75,2.5,2.25,2.5,3.75,2.25,4.25,4.0,4.5,4.25,3.0,4.0,5.0
16237,19,2,4,12,2.75,2.5,2.25,2.5,3.75,2.25,4.25,4.0,4.5,4.25,3.0,4.0,4.75
16238,19,2,4,13,2.25,1.75,3.0,2.25,4.0,1.75,4.5,4.0,4.75,4.25,3.0,4.75,4.25
16239,19,2,4,14,2.25,1.75,3.0,2.25,4.0,1.75,4.5,4.0,4.75,4.25,3.0,4.75,4.75
16240,19,3,1,1,3.0,2.75,3.25,2.5,3.75,2.25,4.5,4.0,4.25,4.5,3.25,4.25,4.5
16241,19,3,1,2,3.0,2.75,3.25,2.5,3.75,2.25,4.5,4.0,4.25,4.5,3.25,4.25,4.75
16242,19,3,1,3,3.0,2.5,2.75,2.5,3.25,2.75,3.75,3.5,3.75,3.75,3.75,4.0,5.0
16243,19,3,1,4,3.0,2.5,2.75,2.5,3.25,2.75,3.75,3.5,3.75,3.75,3.75,4.0,4.75
16244,19,3,1,5,2.5,2.75,3.25,2.0,4.25,1.75,4.75,4.25,4.5,4.75,3.0,4.75,3.75
16245,19,3,1,6,3.25,2.5,3.0,3.0,3.25,2.25,4.75,4.25,4.5,4.5,2.25,4.0,4.75
16246,19,3,1,7,3.5,2.0,2.5,3.0,3.0,2.5,4.25,3.25,3.75,4.25,2.0,3.5,4.75
16247,19,3,1,8,3.5,2.75,3.0,2.25,2.75,2.75,4.25,3.75,3.5,4.0,2.5,3.5,5.0
16248,19,3,1,9,3.5,2.75,3.0,2.25,2.75,2.75,4.25,3.75,3.5,4.0,2.5,3.5,4.75
16249,19,3,1,10,2.75,2.5,3.0,2.5,4.0,1.75,4.5,4.0,4.0,4.75,2.75,4.5,4.25
16250,19,3,1,11,3.25,3.0,2.75,2.5,3.5,2.5,4.0,3.5,4.0,4.25,3.5,3.75,5.25
16251,19,3,1,12,3.25,3.0,2.75,2.5,3.5,2.5,4.0,3.5,4.0,4.25,3.5,3.75,5.0
16252,19,3,1,13,2.75,2.25,3.5,2.25,3.75,2.0,4.25,3.5,4.25,4.25,3.5,4.5,4.5
16253,19,3,1,14,2.75,2.25,3.5,2.25,3.75,2.0,4.25,3.5,4.25,4.25,3.5,4.5,5.0
16254,19,3,2,1,2.75,2.75,3.0,2.75,4.0,2.0,4.5,4.0,4.5,4.5,3.25,4.5,4.25
16255,19,3,2,2,2.75,2.75,3.0,2.75,4.0,2.0,4.5,4.0,4.5,4.5,3.25,4.5,4.5
16256,19,3,2,3,2.75,2.5,2.5,2.75,3.5,2.5,3.75,3.5,4.0,3.75,3.75,4.25,4.75
16257,19,3,2,4,2.75,2.5,2.5,2.75,3.5,2.5,3.75,3.5,4.0,3.75,3.75,4.25,4.5
16258,19,3,2,5,2.25,2.75,3.0,2.25,4.5,1.5,4.75,4.25,4.75,4.75,3.0,5.0,3.5
16259,19,3,2,6,3.0,2.5,2.75,3.25,3.5,2.0,4.75,4.25,4.75,4.5,2.25,4.25,4.5
16260,19,3,2,7,3.25,2.0,2.25,3.25,3.25,2.25,4.25,3.25,4.0,4.25,2.0,3.75,4.5
16261,19,3,2,8,3.25,2.75,2.75,2.5,3.0,2.5,4.25,3.75,3.75,4.0,2.5,3.75,4.75
16262,19,3,2,9,3.25,2.75,2.75,2.5,3.0,2.5,4.25,3.75,3.75,4.0,2.5,3.75,4.5
16263,19,3,2,10,2.5,2.5,2.75,2.75,4.25,1.5,4.5,4.0,4.25,4.75,2.75,4.75,4.0
16264,19,3,2,11,3.0,3.0,2.5,2.75,3.75,2.25,4.0,3.5,4.25,4.25,3.5,4.0,5.0
16265,19,3,2,12,3.0,3.0,2.5,2.75,3.75,2.25,4.0,3.5,4.25,4.25,3.5,4.0,4.75
16266,19,3,2,13,2.5,2.25,3.25,2.5,4.0,1.75,4.25,3.5,4.5,4.25,3.5,4.75,4.25
16267,19,3,2,14,2.5,2.25,3.25,2.5,4.0,1.75,4.25,3.5,4.5,4.25,3.5,4.75,4.75
16268,19,3,3,1,3.0,2.5,3.25,2.75,3.75,2.5,4.5,4.25,4.25,4.25,3.0,4.25,4.5
16269,19,3,3,2,3.0,2.5,3.25,2.75,3.75,2.5,4.5,4.25,4.25,4.25,3.0,4.25,4.75
16270,19,3,3,3,3.0,2.25,2.75,2.75,3.25,3.0,3.75,3.75,3.75,3.5,3.5,4.0,5.0
16271,19,3,3,4,3.0,2.25,2.75,2.75,3.25,3.0,3.75,3.75,3.75,3.5,3.5,4.0,4.75
16272,19,3,3,5,2.5,2.5,3.25,2.25,4.25,2.0,4.75,4.5,4.5,4.5,2.75,4.75,3.75
16273,19,3,3,6,3.25,2.25,3.0,3.25,3.25,2.5,4.75,4.5,4.5,4.25,2.0,4.0,4.75
16274,19,3,3,7,3.5,1.75,2.5,3.25,3.0,2.75,4.25,3.5,3.75,4.0,1.75,3.5,4.75
16275,19,3,3,8,3.5,2.5,3.0,2.5,2.75,3.0,4.25,4.0,3.5,3.75,2.25,3.5,5.0
16276,19,3,3,9,3.5,2.5,3.0,2.5,2.75,3.0,4.25,4.0,3.5,3.75,2.25,3.5,4.75
16277,19,3,3,10,2.75,2.25,3.0,2.75,4.0,2.0,4.5,4.25,4.0,4.5,2.5,4.5,4.25
16278,19,3,3,11,3.25,2.75,2.75,2.75,3.5,2.75,4.0,3.75,4.0,4.0,3.25,3.75,5.25
16279,19,3,3,12,3.25,2.75,2.75,2.75,3.5,2.75,4.0,3.75,4.0,4.0,3.25,3.75,5.0
16280,19,3,3,13,2.75,2.0,3.5,2.5,3.75,2.25,4.25,3.75,4.25,4.0,3.25,4.5,4.5
16281,19,3,3,14,2.75,2.0,3.5,2.5,3.75,2.25,4.25,3.75,4.25,4.0,3.25,4.5,5.0
16282,19,3,4,1,2.75,2.5,3.0,2.75,4.0,2.25,4.5,4.25,4.5,4.25,3.0,4.5,4.25
16283,19,3,4,2,2.75,2.5,3.0,2.75,4.0,2.25,4.5,4.25,4.5,4.25,3.0,4.5,4.5
16284,19,3,4,3,2.75,2.25,2.5,2.75,3.5,2.75,3.75,3.75,4.0,3.5,3.5,4.25,4.75
16285,19,3,4,4,2.75,2.25,2.5,2.75,3.5,2.75,3.75,3.75,4.0,3.5,3.5,4.25,4.5
16286,19,3,4,5,2.25,2.5,3.0,2.25,4.5,1.75,4.75,4.5,4.75,4.5,2.75,5.0,3.5
16287,19,3,4,6,3.0,2.25,2.75,3.25,3.5,2.25,4.75,4.5,4.75,4.25,2.0,4.25,4.5
16288,19,3,4,7,3.25,1.75,2.25,3.25,3.25,2.5,4.25,3.5,4.0,4.0,1.75,3.75,4.5
16289,19,3,4,8,3.25,2.5,2.75,2.5,3.0,2.75,4.25,4.0,3.75,3.75,2.25,3.75,4.75
16290,19,3,4,9,3.25,2.5,2.75,2.5,3.0,2.75,4.25,4.0,3.75,3.75,2.25,3.75,4.5
16291,19,3,4,10,2.5,2.25,2.75,2.75,4.25,1.75,4.5,4.25,4.25,4.5,2.5,4.75,4.0
16292,19,3,4,11,3.0,2.75,2.5,2.75,3.75,2.5,4.0,3.75,4.25,4.0,3.25,4.0,5.0
16293,19,3,4,12,3.0,2.75,2.5,2.75,3.75,2.5,4.0,3.75,4.25,4.0,3.25,4.0,4.75
16294,19,3,4,13,2.5,2.0,3.25,2.5,4.0,2.0,4.25,3.75,4.5,4.0,3.25,4.75,4.25
16295,19,3,4,14,2.5,2.0,3.25,2.5,4.0,2.0,4.25,3.75,4.5,4.0,3.25,4.75,4.75
16296,19,4,1,1,3.25,3.0,3.5,2.75,3.75,2.5,4.25,3.75,4.0,4.25,2.75,4.0,4.25
16297,19,4,1,2,3.25,3.0,3.5,2.75,3.75,2.5,4.25,3.75,4.0,4.25,2.75,4.0,4.5
16298,19,4,1,3,3.25,2.75,3.0,2.75,3.25,3.0,3.5,3.25,3.5,3.5,3.25,3.75,4.75
16299,19,4,1,4,3.25,2.75,3.0,2.75,3.25,3.0,3.5,3.25,3.5,3.5,3.25,3.75,4.5
16300,19,4,1,5,2.75,3.0,3.5,2.25,4.25,2.0,4.5,4.0,4.25,4.5,2.5,4.5,3.5
16301,19,4,1,6,3.5,2.75,3.25,3.25,3.25,2.5,4.5,4.0,4.25,4.25,1.75,3.75,4.5
16302,19,4,1,7,3.75,2.25,2.75,3.25,3.0,2.75,4.0,3.0,3.5,4.0,1.5,3.25,4.5
16303,19,4,1,8,3.75,3.0,3.25,2.5,2.75,3.0,4.0,3.5,3.25,3.75,2.0,3.25,4.75
16304,19,4,1,9,3.75,3.0,3.25,2.5,2.75,3.0,4.0,3.5,3.25,3.75,2.0,3.25,4.5
16305,19,4,1,10,3.0,2.75,3.25,2.75,4.0,2.0,4.25,3.75,3.75,4.5,2.25,4.25,4.0
16306,19,4,1,11,3.5,3.25,3.0,2.75,3.5,2.75,3.75,3.25,3.75,4.0,3.0,3.5,5.0
16307,19,4,1,12,3.5,3.25,3.0,2.75,3.5,2.75,3.75,3.25,3.75,4.0,3.0,3.5,4.75
16308,19,4,1,13,3.0,2.5,3.75,2.5,3.75,2.25,4.0,3.25,4.0,4.0,3.0,4.25,4.25
16309,19,4,1,14,3.0,2.5,3.75,2.5,3.75,2.25,4.0,3.25,4.0,4.0,3.0,4.25,4.75
16310,19,4,2,1,3.0,3.0,3.25,3.0,4.0,2.25,4.25,3.75,4.25,4.25,2.75,4.25,4.0
16311,19,4,2,2,3.0,3.0,3.25,3.0,4.0,2.25,4.25,3.75,4.25,4.25,2.75,4.25,4.25
16312,19,4,2,3,3.0,2.75,2.75,3.0,3.5,2.75,3.5,3.25,3.75,3.5,3.25,4.0,4.5
16313,19,4,2,4,3.0,2.75,2.75,3.0,3.5,2.75,3.5,3.25,3.75,3.5,3.25,4.0,4.25
16314,19,4,2,5,2.5,3.0,3.25,2.5,4.5,1.75,4.5,4.0,4.5,4.5,2.5,4.75,3.25
16315,19,4,2,6,3.25,2.75,3.0,3.5,3.5,2.25,4.5,4.0,4.5,4.25,1.75,4.0,4.25
16316,19,4,2,7,3.5,2.25,2.5,3.5,3.25,2.5,4.0,3.0,3.75,4.0,1.5,3.5,4.25
16317,19,4,2,8,3.5,3.0,3.0,2.75,3.0,2.75,4.0,3.5,3.5,3.75,2.0,3.5,4.5
16318,19,4,2,9,3.5,3.0,3.0,2.75,3.0,2.75,4.0,3.5,3.5,3.75,2.0,3.5,4.25
16319,19,4,2,10,2.75,2.75,3.0,3.0,4.25,1.75,4.25,3.75,4.0,4.5,2.25,4.5,3.75
16320,19,4,2,11,3.25,3.25,2.75,3.0,3.75,2.5,3.75,3.25,4.0,4.0,3.0,3.75,4.75
16321,19,4,2,12,3.25,3.25,2.75,3.0,3.75,2.5,3.75,3.25,4.0,4.0,3.0,3.75,4.5
16322,19,4,2,13,2.75,2.5,3.5,2.75,4.0,2.0,4.0,3.25,4.25,4.0,3.0,4.5,4.0
16323,19,4,2,14,2.75,2.5,3.5,2.75,4.0,2.0,4.0,3.25,4.25,4.0,3.0,4.5,4.5
16324,19,4,3,1,3.25,2.75,3.5,3.0,3.75,2.75,4.25,4.0,4.0,4.0,2.5,4.0,4.25
16325,19,4,3,2,3.25,2.75,3.5,3.0,3.75,2.75,4.25,4.0,4.0,4.0,2.5,4.0,4.5
16326,19,4,3,3,3.25,2.5,3.0,3.0,3.25,3.25,3.5,3.5,3.5,3.25,3.0,3.75,4.75
